,dataset_name,Bacteroides,Eubacterium,Prevotella,Faecalibacterium,Subdoligranulum,Alistipes,Ruminococcus,Parabacteroides,Roseburia,Blautia,Escherichia,Bifidobacterium,Coprococcus,Butyrivibrio,Dialister,Clostridium,Barnesiella,Lachnospiraceae_noname,Akkermansia,Dorea,Streptococcus,Megamonas,Phascolarctobacterium,Veillonella,Odoribacter,Paraprevotella,Erysipelotrichaceae_noname,Collinsella,Lactobacillus,Oscillibacter
500,Neilsen_genome_assembly.216,13.77805,41.02541,0.0,5.584309999999999,12.664860000000001,4.29312,3.14552,1.83979,1.43577,1.0883,0.0,0.13910999999999998,7.56568,0.0,0.0,0.02957,0.33755,0.24921,0.35141999999999995,2.03852,0.32269000000000003,0.0,1.1476600000000001,0.00032,0.41858999999999996,0.47058,0.0,0.20481,0.0,0.16733
501,Neilsen_genome_assembly.217,20.67742,4.85419,0.0,4.95777,9.84293,6.34373,8.5156,4.8365800000000005,4.04587,1.88747,0.0,0.61932,5.278980000000001,14.77496,0.0,0.0394,0.52337,1.0809,0.8342700000000001,2.1153,0.75846,0.0,2.8161,0.00121,0.5249699999999999,0.8436299999999999,0.01804,0.33053,0.00607,0.25008
502,Neilsen_genome_assembly.218,7.53828,7.8012,0.0,2.81243,24.20446,0.8442299999999999,5.36273,1.8710200000000001,7.54095,1.0218399999999999,0.0,0.00983,11.868,0.18997,5.8011800000000004,0.0,0.0,4.033930000000001,0.0,2.25276,3.6610400000000003,0.0,0.0,0.50011,0.35768,0.0,0.99335,0.0,1.21567,0.0
503,Neilsen_genome_assembly.219,22.16325,13.591370000000001,0.0,3.73691,11.229569999999999,9.31863,2.36755,5.34857,5.8074699999999995,1.22448,0.03782,0.0,15.93149,0.0,1.29735,0.0091,0.31821,0.85324,0.0,1.18272,0.18600999999999998,0.0,0.0,0.06235,0.85611,2.49333,0.00282,0.18959,0.0,0.08628999999999999
504,Neilsen_genome_assembly.22,44.377720000000004,29.14745,0.0,0.55038,8.91823,0.48258999999999996,1.59375,8.22148,2.93145,0.7748,0.0,0.12539,0.25236,0.0,0.0,0.0,0.11077999999999999,0.0,0.0,0.71572,0.0,0.0,0.0,0.03707,0.24498000000000003,0.0,0.10825,0.0,0.0,0.0
505,Neilsen_genome_assembly.220,23.056810000000002,8.70908,0.0,2.99589,10.22448,3.9007099999999997,16.79135,4.20467,1.1519700000000002,2.5735799999999998,0.21066,0.07085,3.8498099999999997,0.0,0.0,0.11302000000000001,6.06923,0.60497,4.4797199999999995,0.9391,0.06095,0.0,0.0,0.0055899999999999995,1.50852,0.77127,0.00339,0.32896,0.0171,0.15946
506,Neilsen_genome_assembly.221,4.81499,6.1824,0.0,7.3639,16.78698,0.92414,3.64923,1.47624,2.60065,1.6524900000000002,0.03135,0.64952,4.34035,0.0036200000000000004,2.81704,0.7894,0.30596,35.782270000000004,0.00044,2.53552,1.80217,0.0,0.0,0.43275,0.28023000000000003,0.0,0.07463,0.18975999999999998,2.00011,0.05417999999999999
507,Neilsen_genome_assembly.222,2.2765299999999997,2.4348099999999997,43.89033,5.94904,1.54459,0.031830000000000004,1.3827,2.013,5.58525,5.3183,0.0,0.04757,1.54805,0.0,0.0,0.0085,0.28415,0.77658,0.0,7.05265,0.7337899999999999,0.0,11.87655,0.043680000000000004,0.12816,0.3307,2.89718,0.8565200000000001,0.03458,0.0787
508,Neilsen_genome_assembly.223,0.71281,10.509739999999999,60.558690000000006,5.53111,0.60045,0.00662,0.81272,0.27598,4.18189,1.37458,0.0,0.16492,0.45455,0.0,0.0,0.0,0.02645,0.46989,0.0,2.13964,1.13798,0.0,6.91758,0.18275,0.02168,0.060160000000000005,1.14374,0.33955,0.2725,0.014180000000000002
509,Neilsen_genome_assembly.224,25.596870000000003,7.93526,10.11064,4.13795,9.83817,4.4267199999999995,10.68518,1.25979,1.55062,2.01674,0.22519,0.5163,1.46175,5.098730000000001,0.0,0.34754,1.1669399999999999,2.31601,0.28317,1.19361,0.23025,0.0,0.10605,0.00466,0.92269,1.26272,2.7948,0.28773000000000004,0.33584,0.08233
510,Neilsen_genome_assembly.225,10.5916,11.25555,9.49138,4.93135,10.87878,10.16676,5.28822,0.9090799999999999,0.4273,1.86215,0.142,4.23289,3.93716,8.428410000000001,0.0,0.32569000000000004,0.01324,0.64887,0.0,2.00916,1.51932,0.0,0.00826,0.11465,0.32983,1.19349,2.37197,0.62615,2.0590900000000003,0.13244
511,Neilsen_genome_assembly.226,41.14031,10.14687,0.00265,3.44452,1.51468,1.42777,4.38863,2.84195,2.38957,9.40316,0.00909,3.21175,1.8592400000000002,0.0,0.0,1.37199,0.76951,6.0279,0.0,4.3113,0.01814,0.0,0.0,0.00517,1.81149,1.33264,0.07758999999999999,0.32516,0.0,0.19237
512,Neilsen_genome_assembly.227,35.82213,17.579179999999997,0.0011,2.01085,2.10467,2.2806599999999997,3.25599,2.83595,1.95282,4.96851,0.04131,5.4542,1.9850400000000001,0.0,0.0,1.0039,1.1741700000000002,6.95742,0.0,2.37324,0.09039,0.0,0.0,0.033,0.9385399999999999,1.8142900000000002,1.2065700000000001,0.7923100000000001,0.0,1.03051
513,Neilsen_genome_assembly.228,20.566999999999997,6.04708,0.8534799999999999,1.4183700000000001,10.26795,2.2699,5.35635,4.55221,0.25667,2.4230400000000003,1.27911,3.00123,2.1292400000000002,0.0,1.12548,1.9065299999999998,1.90665,0.50935,6.80399,0.8239200000000001,0.16072999999999998,0.0,0.0,0.0,0.6280100000000001,0.17882,15.923729999999999,0.51163,0.0022,0.02189
514,Neilsen_genome_assembly.229,16.89076,2.27655,0.007679999999999999,0.39851,9.72917,1.3601299999999998,4.52541,2.0541,0.17538,3.4805099999999998,0.7654,15.3062,1.54785,0.0,0.03375,1.3906100000000001,3.2082900000000003,3.16296,9.77816,0.64256,0.5987100000000001,0.0,0.0,0.0,0.6051,0.030560000000000004,6.93248,1.27455,0.00509,0.29682
515,Neilsen_genome_assembly.23,61.901509999999995,6.55114,0.0,1.5936700000000001,4.73482,0.9796600000000001,0.48828,4.84518,8.86614,1.50619,0.0,0.03161,0.4051,0.0,0.0,0.0,0.20804,0.7154,0.0384,1.01465,0.0,0.0,1.6394099999999998,0.0,1.3615,0.0,2.41394,0.01985,0.0,0.01239
516,Neilsen_genome_assembly.230,23.597920000000002,13.62774,0.0,4.0577,11.72621,4.51425,9.65283,0.70465,0.8760100000000001,11.26597,0.00673,1.58168,2.93592,0.0,0.0,0.91381,1.65061,1.25744,0.03095,1.69048,0.84177,0.0,0.0,0.0,0.23679,0.0,0.96965,0.0050100000000000006,0.0,1.12838
517,Neilsen_genome_assembly.231,34.620670000000004,7.32327,0.0,3.8789,4.99824,9.015080000000001,7.45095,1.9950900000000003,0.62732,9.77903,0.13407,1.0992600000000001,3.05428,0.0,0.0,0.47955,4.50734,1.44228,0.0,1.05807,0.02588,0.0,0.0,0.00095,3.04382,0.19097,0.32295999999999997,0.08463999999999999,0.0,0.41376999999999997
518,Neilsen_genome_assembly.232,31.658309999999997,25.459870000000002,0.04804,1.6432400000000003,7.025460000000001,4.416980000000001,0.08891,4.14345,5.65585,2.02192,0.06729,0.0,1.7163400000000002,0.0,9.57588,0.0379,0.0,0.24784,0.0,4.0980300000000005,0.32902,0.0,0.0,0.07497000000000001,0.14942,0.0,0.15241,0.007559999999999999,0.0115,0.1872
519,Neilsen_genome_assembly.233,30.61406,6.02146,0.01785,0.6591100000000001,23.90865,5.1278,2.14025,3.7933199999999996,0.15053,1.4886,0.32854,3.73615,0.78138,0.0,1.16967,0.46478,2.43151,1.7821200000000001,5.55198,1.66703,0.12100999999999999,0.0,0.0,0.07722000000000001,0.79724,0.0,2.36056,1.00253,0.028739999999999998,0.09435
520,Neilsen_genome_assembly.234,22.05743,5.49686,1.68124,4.38478,25.386999999999997,6.07439,2.20398,3.14245,2.61511,3.34965,0.0406,0.99516,2.49403,0.0,0.0,0.28636,2.25508,0.6833600000000001,0.81199,1.92734,0.056729999999999996,0.89875,0.0,0.0,3.16865,0.24664,0.36003,0.58501,0.00674,0.3881
521,Neilsen_genome_assembly.235,31.9542,8.14594,0.0,6.43424,17.158720000000002,6.798760000000001,1.88598,2.4416,2.35169,3.9119699999999997,0.18938,3.41055,1.35789,0.0,0.0,0.10194,1.76147,0.56158,0.87639,1.6601599999999999,0.018619999999999998,2.21678,0.0,0.0,0.73315,0.0,0.59591,0.46373000000000003,0.05376,0.41468999999999995
522,Neilsen_genome_assembly.236,48.517759999999996,5.8589,0.0,6.889469999999999,0.22975,8.67907,2.30174,2.4769799999999997,4.4756800000000005,1.01492,0.0,4.33942,0.9541799999999999,0.0,0.0,0.07465,1.98853,0.71628,0.0,2.39606,0.0013800000000000002,0.0,0.0,0.0,1.5827200000000001,0.0,0.01729,0.9211,3.36685,1.01975
523,Neilsen_genome_assembly.237,26.14337,11.32415,0.0,0.5062300000000001,7.12725,7.137639999999999,10.49032,2.07464,1.20197,3.08213,2.61009,3.8386099999999996,8.6188,0.0,0.0022600000000000003,0.8586600000000001,3.255,0.62455,0.14565999999999998,1.00683,0.6019899999999999,0.0,0.0,0.0053,0.73092,1.03939,5.2004,0.48791999999999996,0.0,0.17515
524,Neilsen_genome_assembly.238,21.605520000000002,12.08196,0.0,1.27249,8.14918,10.69994,10.172080000000001,1.69199,1.41095,1.94985,0.36637,3.08237,5.9959,0.0,1.1961899999999999,0.04802,6.42539,0.45913000000000004,3.8072,1.11185,0.27385,0.0,0.0,0.00854,3.0505,0.89836,2.3345,0.18153,0.0001,0.11073
525,Neilsen_genome_assembly.239,13.07169,4.84194,6.1370000000000005,0.81152,32.54851,2.68925,1.6644700000000001,7.4263,0.58839,1.01785,0.0,0.12571,0.7972100000000001,0.0,0.0,0.02708,3.3176099999999997,0.3175,1.2732,1.00393,0.33726,0.0,0.0,0.0,8.58681,0.52599,0.10207000000000001,0.03337,0.0,0.42372
526,Neilsen_genome_assembly.24,35.04198,10.33169,0.0,3.09732,15.072470000000001,7.717410000000001,6.24735,2.47169,1.66703,0.61141,0.0,0.2329,0.62071,4.55539,6.03993,0.00262,0.0,1.13701,0.18100000000000002,0.32476,0.33684000000000003,0.0,0.0,0.24199,1.44315,0.0,0.0033399999999999997,0.02642,0.0,0.64567
527,Neilsen_genome_assembly.240,23.82442,12.81983,0.13513,1.49952,18.68638,5.00061,6.19287,5.101030000000001,0.14754,7.3127,0.0,0.00259,1.7743799999999998,0.0,0.0,0.015119999999999998,4.56021,0.15092,0.68177,2.44581,0.0,0.0,0.0,0.0,2.68645,1.06049,0.28593,0.32971,0.0,0.29172
528,Neilsen_genome_assembly.241,31.942659999999997,13.10825,0.0070599999999999994,2.83915,0.34348,2.1894299999999998,3.66601,1.9407400000000001,27.05886,1.6837900000000001,3.7072599999999998,1.3506799999999999,1.31455,0.0,0.0,0.01372,0.62608,0.8434799999999999,0.0,2.00127,0.20768000000000003,0.0,0.0,0.01963,0.53788,0.0,0.005520000000000001,1.07571,1.3332899999999999,0.09183999999999999
529,Neilsen_genome_assembly.242,46.842259999999996,3.5729599999999997,0.0,7.562539999999999,7.75581,2.1496299999999997,12.34862,1.75367,4.11379,2.47693,0.030139999999999997,0.6610699999999999,3.00482,0.0,0.0,0.04067,0.7185600000000001,2.18735,0.0,1.87832,0.017,0.0,0.0,0.00893,0.33416999999999997,0.48894,0.01287,0.9953299999999999,0.0,0.14942
530,Neilsen_genome_assembly.243,47.01359,15.5582,0.0,7.5967,3.8816599999999997,1.7179,9.350489999999999,0.85413,0.43099,1.46225,0.0,0.0,1.60064,0.0,0.0,0.019969999999999998,2.31163,0.48868,0.08956,2.0218599999999998,0.11554,0.0,0.0,0.02125,1.96911,2.17699,0.11298,0.18616,0.0,0.08687
531,Neilsen_genome_assembly.244,52.85333000000001,3.63974,0.0,3.02013,3.7234599999999998,7.80041,11.1919,2.51132,3.21348,1.81932,0.0,0.01425,2.01483,0.0,0.0,0.011859999999999999,2.34767,0.33776999999999996,0.0,1.7875299999999998,0.03767,0.0,0.0,0.0,1.37141,0.51258,0.01355,0.67684,0.00277,0.19222999999999998
532,Neilsen_genome_assembly.245,55.65121,8.6281,0.0,3.0223,7.99158,1.39034,9.60108,1.25095,0.30925,0.8772399999999999,0.05739,0.0,0.8518399999999999,0.0,0.0,0.07141,0.56233,0.56853,0.8005,1.99157,0.04682,0.0,0.0,0.013680000000000001,1.4963,3.2429200000000002,0.10674000000000002,0.22075999999999998,0.0,0.11177999999999999
533,Neilsen_genome_assembly.246,26.05694,25.94644,0.0,3.03214,4.54295,5.91592,13.6215,2.28448,4.842169999999999,2.26709,0.15845,0.0,1.51485,0.0,0.0,0.04948,4.28477,0.43241,0.12685,0.74258,0.01548,0.0,0.0,0.00545,1.4429100000000001,0.0,0.9238299999999999,0.02048,0.0,0.19177
534,Neilsen_genome_assembly.247,47.16356,19.65648,0.0,2.0312200000000002,2.334,2.60868,11.12474,2.03649,6.17473,1.18931,0.00687,0.0,0.8354,0.0,0.0,0.00719,2.0514799999999997,0.4651,0.02405,0.54655,0.00224,0.0,0.0,0.00061,0.70519,0.0,0.48673999999999995,0.0,0.0,0.05325
535,Neilsen_genome_assembly.248,25.76114,24.66637,0.0,2.18717,1.7538599999999998,0.43243000000000004,10.44687,4.13075,1.69239,2.0321599999999997,0.19569,1.0778,1.3951,0.0,6.811160000000001,2.84635,3.24511,3.19705,0.00253,0.74774,1.89582,0.0,0.0,0.01811,1.5256,1.9661400000000002,0.02248,0.22928,0.38435,0.17679
536,Neilsen_genome_assembly.249,25.63741,29.768359999999998,0.0,4.83601,0.62439,0.45876000000000006,9.40221,2.8753599999999997,1.87474,2.5099299999999998,0.0057,2.27217,1.6827400000000001,0.0,4.432980000000001,0.46463000000000004,3.9303800000000004,3.27224,0.0,1.1647299999999998,0.1055,0.0,0.0,0.02967,1.12058,1.63263,0.10265999999999999,0.59463,0.0,0.27086
537,Neilsen_genome_assembly.25,32.28252,19.84977,0.0,2.22632,4.97277,3.8698900000000003,3.96867,4.07124,1.2271,1.03474,0.06507,2.45973,1.64559,0.01775,9.55827,3.04315,1.51261,0.20031,0.0485,2.45552,0.5129,0.0,0.0,0.009040000000000001,1.10619,0.0,2.39454,0.3483,0.0,0.29248
538,Neilsen_genome_assembly.250,21.82292,7.69986,0.0,6.629689999999999,10.80982,3.02618,18.71667,0.8222,4.27399,3.05918,0.02169,0.8465299999999999,8.87505,0.0,0.0,0.036180000000000004,3.58371,0.24145999999999998,0.08612,2.54734,0.28392,0.0,0.0,0.0,1.57047,0.0,0.01886,0.47415,0.01168,0.41203999999999996
539,Neilsen_genome_assembly.251,10.77769,10.16392,0.00451,3.9145199999999996,5.180969999999999,1.44013,6.5263,0.47938000000000003,3.04326,1.39858,0.2743,0.97809,7.58317,39.82812,0.0,0.03507,2.6631,0.16425,1.3426799999999999,1.03332,0.16847,0.0,0.0,0.0017100000000000001,0.61915,0.0,0.00286,0.19203,0.0,0.20554
540,Neilsen_genome_assembly.252,30.971059999999998,16.641560000000002,0.0,5.28828,6.60642,1.9598799999999998,6.81227,0.80033,3.47724,1.8033700000000001,0.01078,6.14849,1.6593,0.06829,0.0,2.0286299999999997,4.53632,0.83847,0.0395,3.18566,0.15780999999999998,0.0,0.0,0.07075,1.0401200000000002,1.10875,0.03312,0.54177,0.0,0.045
541,Neilsen_genome_assembly.253,25.01942,12.42882,0.0,7.1296800000000005,6.58767,1.67595,17.160989999999998,0.68938,4.26138,2.2155099999999996,0.026430000000000002,3.3092699999999997,1.6428,0.0,0.0,1.2842200000000001,4.41469,1.16414,0.03825,3.30769,0.44618,0.0,0.0,0.04435,0.94858,0.5826399999999999,0.055810000000000005,0.80202,0.0,0.07984
542,Neilsen_genome_assembly.254,38.922709999999995,7.059019999999999,0.0,8.32112,0.21849000000000002,3.50903,8.2391,0.9142600000000001,9.00109,3.14454,0.00325,3.34744,0.26439,0.0,0.0,3.52618,2.34768,3.83206,0.0,2.50427,0.72306,0.0,0.0,0.33536,1.10986,0.0,0.0304,0.0,0.08361,0.12472000000000001
543,Neilsen_genome_assembly.255,29.067520000000002,21.78791,0.0,8.31645,0.21778000000000003,3.52164,13.685229999999999,0.36758,9.22069,1.7256599999999997,0.00518,1.39507,0.23340999999999998,0.0,0.001,2.57646,1.24394,0.8433200000000001,0.0,2.25548,0.19383,0.0,0.0,0.1213,0.88971,0.0,0.16307,0.0,0.0,0.10318
544,Neilsen_genome_assembly.256,6.89628,3.7938,4.11291,3.57401,9.92728,2.98237,35.03703,0.71737,8.95779,0.9078700000000001,0.2421,1.72134,5.36118,0.0020399999999999997,0.03386,0.6471,0.15138,0.0563,2.43379,2.81895,0.02731,2.1864,0.0,0.0037799999999999995,0.46079,0.57122,1.07179,0.7326,0.0,0.14104
545,Neilsen_genome_assembly.257,21.93396,2.46869,28.862659999999998,4.1027,3.07797,1.7632,12.54978,1.74899,3.93721,0.9867799999999999,0.28419,0.47986999999999996,5.81503,0.0,0.0,0.012969999999999999,0.0499,0.44209,0.65284,2.88144,0.0472,1.70602,0.0,0.09348,0.80492,0.37181,1.51634,0.36177,0.032080000000000004,0.07565
546,Neilsen_genome_assembly.258,7.503830000000001,10.62229,0.0,5.53578,11.04723,3.0760099999999997,8.00942,1.4976,3.65551,1.9375099999999998,0.0,2.43572,2.5382599999999997,0.0,5.34575,3.6447199999999995,0.8349200000000001,25.34478,0.0,2.98537,1.9626,0.0,0.0,0.28719,0.18407,0.0,0.01684,0.58935,0.07141,0.28335
547,Neilsen_genome_assembly.259,13.17283,17.92951,0.00105,10.21199,15.3158,4.16913,2.50942,1.39402,1.32145,1.04385,0.02034,3.57079,1.49807,0.0,4.20983,0.05214,1.57104,18.17642,0.0,1.16048,0.71928,0.0,0.03338,0.25078,0.28991999999999996,0.00405,0.00865,0.49793000000000004,0.02705,0.27318000000000003
548,Neilsen_genome_assembly.26,25.62659,12.57202,0.0,0.60574,23.023670000000003,1.8575700000000002,3.25486,0.9849399999999999,0.6208899999999999,1.41377,0.0,0.11922999999999999,5.81502,3.35008,2.1164400000000003,2.44025,5.95971,1.49416,0.12462000000000001,5.55422,0.0,0.0,0.0,0.04165,1.2791700000000001,0.24268,0.0,0.0,0.0,0.0
549,Neilsen_genome_assembly.260,2.96168,0.14204,0.026010000000000002,0.019790000000000002,0.07797,0.0,0.10639000000000001,0.09748,0.0040100000000000005,1.5297100000000001,8.902280000000001,3.74398,0.0026,0.0,0.00328,8.08458,0.0,2.51863,0.0,0.00566,8.16897,0.0,0.0,1.36144,0.0,0.0,0.09744,0.0,1.7290599999999998,0.0
550,Neilsen_genome_assembly.261,72.04736,6.36751,0.0,1.52646,0.06991,0.02065,0.0672,5.51398,0.9071799999999999,2.94578,0.01406,0.08286,0.68502,0.0,0.0,0.53608,1.30421,3.3199699999999996,0.0,0.38542,0.38595999999999997,0.0,0.0,0.0,0.7095199999999999,0.0,0.24919000000000002,0.013309999999999999,0.0,0.015
551,Neilsen_genome_assembly.262,14.117410000000001,13.85656,0.0,0.03209,3.9830900000000002,0.01273,2.93004,0.66733,0.62197,4.99855,5.28568,0.0,0.39682,0.0,0.0,0.21796999999999997,0.2567,1.3075299999999999,0.0,1.07385,2.4605200000000003,0.0,0.0,4.49293,0.0,0.0,0.0,0.0,23.27236,0.0
552,Neilsen_genome_assembly.263,33.10801,5.6759,0.0,0.0,0.01556,3.63111,0.0,8.037510000000001,0.033639999999999996,27.476470000000003,2.53062,0.0,0.07679,0.0,0.0,5.94025,0.0,2.2626,0.0,2.1440599999999996,6.40885,0.0,0.0,0.49925,0.01146,0.0,0.28055,0.0,0.0,0.0
553,Neilsen_genome_assembly.264,23.58802,13.848360000000001,0.0,8.4034,9.80083,2.90994,1.76168,0.62948,15.633320000000001,2.8793599999999997,0.0,0.52135,2.6701799999999998,0.03197,0.0,5.059159999999999,1.11224,4.06813,0.0,3.4874699999999996,0.42358999999999997,0.0,0.0,0.00463,0.12179000000000001,0.0,0.0,0.23079000000000002,0.0,0.07783999999999999
554,Neilsen_genome_assembly.265,24.59659,13.531460000000001,0.0,2.86402,9.28839,6.48991,4.07187,14.437320000000001,4.33973,4.28222,0.01325,0.0,1.9508900000000002,0.02226,0.01214,0.00458,0.78915,3.91109,1.4459899999999999,0.70285,1.20838,0.0,0.0,0.01188,0.96596,0.0,0.00201,0.14562999999999998,0.0,0.10922
555,Neilsen_genome_assembly.266,73.61683000000001,0.8682200000000001,0.02136,1.78905,0.07226,0.0,0.0,8.5943,1.58538,2.7685400000000002,0.06609,1.33657,0.0,0.0,3.6192,0.81795,0.0,0.11997999999999999,0.0,0.24129,0.0,0.0,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.39491
556,Neilsen_genome_assembly.267,53.018519999999995,18.15608,0.00707,3.08752,0.037239999999999995,1.36929,1.82115,3.01068,1.2377200000000002,4.05541,0.46934,5.53324,0.22671999999999998,0.0,0.00029,0.53786,0.0,1.05035,0.0028899999999999998,1.86105,0.23221,0.0,0.0,0.00081,0.9583299999999999,0.0,0.0955,0.0,0.0,0.25911999999999996
557,Neilsen_genome_assembly.268,29.65467,16.68883,0.0,2.37463,2.05579,2.51344,13.677610000000001,1.00744,0.65093,6.2116,0.07995,0.7028800000000001,1.06724,0.0,0.0,0.36653,0.03307,0.52154,0.0,2.50698,0.9813799999999999,0.8626799999999999,1.85438,0.0,0.31424,0.48735,6.685639999999999,0.80605,0.00734,0.2466
558,Neilsen_genome_assembly.269,35.1974,7.49326,0.42308999999999997,0.0,2.10436,0.02093,2.46645,2.65056,7.210389999999999,8.27783,0.41768999999999995,0.61617,4.15367,0.0,0.0,7.99365,0.50372,3.05377,0.0,7.85261,0.045219999999999996,0.0,0.0,0.00133,0.11308,0.0,0.06577000000000001,0.34076999999999996,0.0,0.01853
559,Neilsen_genome_assembly.27,32.98561,8.10272,0.0,1.37519,18.46369,6.19361,5.29027,1.02674,0.37451999999999996,1.03259,0.0,0.08273,7.218160000000001,2.79156,3.06288,0.017490000000000002,7.13916,1.56379,0.30024,0.4381,0.00722,0.0,0.0,0.056170000000000005,1.51244,0.0,0.00146,0.0,0.0,0.0
560,Neilsen_genome_assembly.270,48.99972,3.4775300000000002,0.0066,0.00325,1.2912299999999999,0.09068,7.19425,2.09397,0.00026000000000000003,4.4051599999999995,0.06339,0.9831,3.46095,0.0,0.00905,7.057460000000001,1.4902,2.65305,0.00399,2.43329,0.03871,0.0,0.0,0.02244,0.30185,0.0,0.014740000000000001,0.54223,0.0,0.60344
561,Neilsen_genome_assembly.271,24.426170000000003,4.8425400000000005,18.40121,7.175510000000001,0.14247,0.0,4.5511099999999995,0.0,0.09493,4.98793,1.06752,3.6599699999999995,3.88055,0.0,17.72148,2.14434,0.0,0.54347,0.0046700000000000005,0.846,2.17864,0.0,0.0,0.21861,0.0,0.0,0.08062000000000001,0.0,0.0471,0.0
562,Neilsen_genome_assembly.272,10.015460000000001,0.98903,34.57451,1.60958,0.23543000000000003,0.0,7.14038,0.0,0.6197600000000001,3.35963,6.60618,0.06951,1.10984,0.0,7.22342,7.52078,9.10502,0.23854,0.0,4.14848,1.26532,0.00231,0.0,0.25952,0.0,0.0,0.04573,0.0,0.01642,0.0
563,Neilsen_genome_assembly.273,15.03168,4.111619999999999,0.01649,8.3619,2.55602,1.84647,13.65761,1.9541,1.21479,1.43387,0.01871,8.64909,3.85857,1.01976,2.77142,0.027030000000000002,0.15737,0.72602,0.03871,3.41991,0.18236,20.014979999999998,0.0,0.0008699999999999999,0.33687,0.88133,0.18899000000000002,1.62582,0.047869999999999996,0.17048
564,Neilsen_genome_assembly.274,66.86561,1.2955299999999998,0.0,0.0,0.33779000000000003,1.66284,2.49612,2.96652,1.51675,2.6715,0.49337,0.58327,0.3422,0.0,0.0,1.25596,0.66292,0.91253,7.416710000000001,2.63532,0.05086,0.0,0.0,0.0029100000000000003,0.14419,1.32206,1.46001,0.18878,0.0,0.47589
565,Neilsen_genome_assembly.275,13.3377,6.6823,64.5942,0.96634,4.50937,0.10067999999999999,0.36156,0.58328,0.66779,0.32378,0.0,0.0,2.1754599999999997,0.0,0.0,0.0,0.05032,0.28489000000000003,0.0,0.48183000000000004,0.43914,0.0,2.72661,0.0063100000000000005,0.03433,0.26414,0.43028999999999995,0.0,0.0,0.0
566,Neilsen_genome_assembly.276,55.268519999999995,0.72917,0.020730000000000002,1.2828899999999999,3.62034,0.0,0.0,0.0,0.00551,3.20355,6.559360000000001,5.477609999999999,0.0,0.0,0.00247,12.04625,0.0007599999999999999,1.8806,3.44237,0.01404,0.30537,0.00928,0.0,2.14554,0.0,0.0,0.62758,0.0,0.0,0.00517
567,Neilsen_genome_assembly.277,52.40352,4.42432,0.01154,0.6856800000000001,2.86905,0.70567,1.49855,0.0,0.18016,4.1287,1.38504,0.75722,0.0,0.0,0.0,12.74805,0.0,8.4912,0.0,0.00715,0.76107,0.0,0.0,0.8881600000000001,1.50686,0.0,0.51388,0.0,0.0,3.87169
568,Neilsen_genome_assembly.278,17.26424,7.64265,0.0102,4.34658,5.7573099999999995,1.64262,3.89816,1.6401400000000002,1.98118,0.81884,0.03083,14.25945,2.5825400000000003,13.29705,0.0,5.41705,0.5937600000000001,2.7618400000000003,2.90475,0.8503200000000001,0.12753,0.0,0.0,0.0154,0.62648,0.22798000000000002,0.00896,0.61275,0.034210000000000004,0.1198
569,Neilsen_genome_assembly.279,17.40321,16.01349,0.0,2.48414,13.928289999999999,7.97155,11.02695,7.36383,1.38609,5.0831599999999995,0.28109,1.4747,2.1941,0.0,0.0,1.2304,0.88741,1.23559,0.044489999999999995,4.80267,0.43961999999999996,0.0,0.0,0.0039299999999999995,0.7498199999999999,0.0,0.02146,0.57938,0.0,0.03773
570,Neilsen_genome_assembly.28,19.00279,6.71818,0.0,3.37172,11.35668,1.7441099999999998,0.08635,2.6752599999999997,2.59892,0.74627,0.01056,0.13571,0.391,41.18915,2.2972799999999998,4.19255,0.32474000000000003,0.39618000000000003,0.0,0.22180999999999998,0.0059700000000000005,0.0,0.0,0.014180000000000002,0.46371,1.73492,0.0106,0.01817,0.0,0.01432
571,Neilsen_genome_assembly.280,54.6099,5.70044,0.0,0.0,3.54158,7.214339999999999,0.0,1.55493,0.08699,0.94881,0.0,14.1865,0.38001,0.0,1.8346,0.61129,2.22302,0.7182,0.0,1.13276,0.61235,0.0,0.0,0.22054,0.54306,0.0,0.09708,0.0761,0.06371,0.6683100000000001
572,Neilsen_genome_assembly.281,32.619440000000004,8.47989,0.0,0.0002,8.31203,8.991760000000001,6.2148,1.29569,4.338030000000001,0.8732,0.01291,1.40371,0.65178,0.0,8.70153,2.81134,6.17673,1.15134,0.0035700000000000003,0.42108999999999996,0.027630000000000002,0.0,0.0,0.00506,0.50685,0.0,0.06937,0.39983,0.0,2.33777
573,Neilsen_genome_assembly.282,8.764339999999999,26.246209999999998,0.09951,0.83216,0.3739,1.97295,19.30027,0.9722,0.32656999999999997,18.79014,0.0116,0.54043,1.50599,0.0,5.92323,1.95767,0.0,2.19515,0.0,5.573840000000001,0.14318,0.0,0.0,0.00121,0.054889999999999994,0.00237,0.14903,0.5782,0.01575,1.64812
574,Neilsen_genome_assembly.283,22.57505,2.61128,49.566959999999995,1.12575,1.8013099999999997,3.01336,0.0,4.0776,0.64569,4.334309999999999,0.00197,0.009729999999999999,0.66971,0.0,1.7128400000000001,0.35817,0.0,0.5483600000000001,0.0,0.89185,0.03218,0.0,0.0,0.0,2.2237299999999998,1.53206,0.12575999999999998,0.0,0.0,0.47563
